,index,SK_ID_CURR,TARGET,EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1,INSTAL_DPD_MEAN,DAYS_EMPLOYED_PERC,AMT_ANNUITY,DAYS_EMPLOYED,PAYMENT_RATE,ACTIVE_DAYS_CREDIT_MAX,APPROVED_CNT_PAYMENT_MEAN,ANNUITY_INCOME_PERC,PREV_CNT_PAYMENT_MEAN,DAYS_BIRTH,CLOSED_DAYS_CREDIT_MAX,POS_MONTHS_BALANCE_SIZE,AMT_CREDIT,AMT_GOODS_PRICE,OWN_CAR_AGE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,APPROVED_AMT_CREDIT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN,APPROVED_AMT_ANNUITY_MEAN,DAYS_ID_PUBLISH,INSTAL_PAYMENT_PERC_SUM,BURO_CREDIT_TYPE_Microloan_MEAN,INSTAL_AMT_PAYMENT_SUM,NAME_FAMILY_STATUS_Married,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,INSTAL_PAYMENT_DIFF_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,REGION_RATING_CLIENT_W_CITY,ACTIVE_AMT_CREDIT_SUM_MEAN,POS_MONTHS_BALANCE_MEAN,INSTAL_AMT_INSTALMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_COUNT,FLAG_DOCUMENT_3,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,FLAG_DOCUMENT_18,CODE_GENDER,DEF_30_CNT_SOCIAL_CIRCLE,CC_AMT_RECIVABLE_MIN,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,CC_AMT_RECEIVABLE_PRINCIPAL_VAR,CC_AMT_RECIVABLE_VAR,INSTAL_DBD_MAX,CC_CNT_DRAWINGS_CURRENT_MAX,CC_CNT_DRAWINGS_CURRENT_VAR,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_VAR,CLOSED_MONTHS_BALANCE_MAX_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DBD_MEAN,PREV_DAYS_DECISION_MIN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,REFUSED_AMT_ANNUITY_MIN,REFUSED_DAYS_DECISION_MAX,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY,TOTALAREA_MODE,YEARS_BEGINEXPLUATATION_AVG,PREV_DAYS_DECISION_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,LIVINGAPARTMENTS_MODE,LIVINGAREA_MEDI,NONLIVINGAREA_MODE,POS_MONTHS_BALANCE_MAX,PREV_AMT_ANNUITY_MAX,PREV_AMT_ANNUITY_MEAN,PREV_AMT_CREDIT_MAX,PREV_AMT_GOODS_PRICE_MEAN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,YEARS_BUILD_MODE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,APARTMENTS_AVG,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,APPROVED_AMT_GOODS_PRICE_MEAN,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_AMT_APPLICATION_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,APPROVED_CNT_PAYMENT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,APPROVED_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_MEAN,APPROVED_AMT_ANNUITY_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM
275,259500,400312,0.0,0.3253631500070765,0.5280927512030451,,0.7692307692307693,0.1072541165999109,27189.0,-1205.0,0.0483367733883742,,6.0,0.4028,6.0,-11235,-875.0,12.0,562491.0,454500.0,,-155.0,0.0,0.887972595787871,35469.0,0.0,4406.3325,-3276,11.0,0.0,51492.78,1,,8625.33,,2,,-9.5,8366.13,,,0.0,0.6666666666666666,60118.11,13.0,1,-302.46153846153845,0,1,0.0,0.0,-144.0,-875.0,-875.0,90000.0,630000.0,0.0,0.0,0.0,90.0,0.0,0.0,,225000.0,-875.0,,,-3932.0,20.307692307692307,-457.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,,0.006207,0,,,-336.3333333333333,264.0,0.8461538461538461,,,,-4.0,4500.0,4406.3325,90000.0,58761.0,1.0,0.7759451915757422,0.0,,,,13.0,0.0,,,,58761.0,0.0,225000.0,225000.0,90000.0,0.0,,12.0,1.0,-276.0,,,,4500.0,
276,259501,400313,0.0,0.6609760139870619,0.3606125659189888,0.0290031444220052,0.0,0.0394543854502786,27724.5,-538.0,0.0483318035976245,-90.0,10.666666666666666,0.154025,10.666666666666666,-13636,-755.0,22.0,573628.5,463500.0,15.0,-41.0,0.0,0.9929600035943896,55688.85,40335.75,16701.075,-1738,18.0,0.0,407873.43,1,80671.5,0.0,0.0,2,90000.0,-26.0,51899.22,27435.0,,,0.8,407873.43,18.0,1,-792.5555555555555,0,1,0.0,,13522.5,-90.0,-422.5,,,,,,49.0,,,,67500.0,-755.0,,,-14266.0,26.444444444444443,-1547.0,0.0,0.4,0.0,0.0,0.0,0.0,,-217.0,0.019101,0,,,-508.6,476.0,1.0,,,,-1.0,29276.01,16701.075,308331.0,162906.44999999998,1.1111111111111112,0.9191130720063352,0.0,,-7.0,27435.0,15.666666666666666,0.0,,80671.5,90000.0,162906.44999999998,80671.5,157500.0,78750.0,292500.0,0.5,,32.0,0.5,-217.0,,27435.0,-90.0,29276.01,80671.5
277,259502,400316,0.0,0.6880135233039109,0.746300213050371,0.4112709586903377,0.0,0.1361005331302361,87808.5,-1787.0,0.097565,-1402.0,11.333333333333334,0.19513,11.333333333333334,-13130,-2554.0,28.0,900000.0,900000.0,3.0,-43.0,0.0,0.9813316825917896,143617.5,0.0,40912.215,-3806,26.0,0.0,798273.765,1,0.0,0.0,4.5,2,4.5,-34.42857142857143,77152.185,,,,0.25,798273.765,26.0,0,-1074.0384615384614,0,0,0.0,,-1340.0,-1402.0,-2268.25,,,,,,60.0,,,,9900000.0,-2561.0,13.0,,-27925.0,30.423076923076923,-1633.0,0.0,0.0,0.0,0.0,0.25,0.0,,,0.028663,0,,,-1022.75,791.0,1.0,,,,-1.0,77152.185,40912.215,433975.5,200088.0,1.0756229326309896,0.8497037977361684,0.0,,-454.0,,12.666666666666666,0.0,,0.0,4.5,251664.0,0.0,13054077.0,3263519.25,466794.0,0.25,0.0,34.0,0.75,-143.0,0.0,,-1402.0,77152.185,0.0
278,259503,400317,0.0,0.5078680967443623,,,0.0,,16011.0,,0.0562974683544303,,13.11111111111111,0.1779,13.11111111111111,-20412,,96.0,284400.0,225000.0,,-65.0,0.0,0.8559771127619497,71955.0,,18745.015,-3346,89.0,,1834608.465,1,,0.0,,2,,-30.15625,129956.535,,,0.0,0.3333333333333333,1834608.465,89.0,1,-930.9775280898876,0,1,2.0,0.0,,,,270000.0,10260000.0,0.0,0.0,0.0,43.0,0.0,0.0,,,,,,-82857.0,20.34831460674157,-1716.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,,,0.00702,0,,,-1095.5555555555557,1811.0,1.0,,,,-1.0,48829.095,18745.015,1227901.5,267134.0625,1.1111157420914433,0.0,,,,,10.666666666666666,,,,,267134.0625,,,,1129500.0,,,118.0,,-386.0,,,,48829.095,
279,259504,400318,0.0,0.7317998073844301,0.3774042489507649,,,,38686.5,,0.051227505660827,-8.0,,0.1754489795918367,,-21836,,,755190.0,675000.0,,,,,,928014.255,,-4969,,0.0,,0,928014.255,,0.0,1,928014.255,,,1088.0,,,,,,0,,0,1,0.0,,1088.0,-8.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.04622,0,0.0375,0.9781,,,,0.0367,0.0355,0.0371,,,,,,,,0.0,0.7125,-8.0,1088.0,,0.0,0.0412,928014.255,928014.255,,928014.255,928014.255,928014.255,,1.0,0.0,,0.0,,0.0,1088.0,-8.0,,928014.255
280,259505,400319,0.0,0.6655425444767207,0.524496446363472,,0.3157894736842105,0.0396065922381711,10017.0,-447.0,0.0929048414023372,-562.0,17.0,0.05565,17.0,-11286,-655.0,19.0,107820.0,90000.0,1.0,-22.0,0.0,0.9340778642822662,56844.0,519237.0,6317.865,-3968,18.0,0.0,116630.325,1,1557711.0,4882.23,0.0,2,1033476.75,-32.578947368421055,7790.985,1244.0,,,0.5,121512.555,19.0,1,-905.6842105263158,0,0,0.0,,412.6666666666667,-562.0,-683.25,,,,,,29.0,,,0.0,81261.0,-943.0,41472.0,,-17208.0,7.736842105263157,-1765.0,0.0,0.0,0.0,0.5,0.5,0.0,,,0.02461,0,,,-1014.0,147.0,0.9473684210526316,,,,-1.0,7753.5,6317.865,108373.5,74369.25,1.0425110829639013,0.8256446456006311,0.0,,-83.0,900.0,15.5,0.0,,778855.5,1967953.5,74369.25,1557711.0,2217964.5,554491.125,89478.0,0.5,0.0,34.0,0.5,-263.0,,556.0,-567.5,7753.5,1557711.0
281,259506,400320,0.0,0.7485787936834364,0.6075573001388961,,0.0344827586206896,0.0472206466250709,6165.0,-999.0,0.1100224863475746,-250.0,30.0,0.0489285714285714,28.5,-21156,,30.0,56034.0,49500.0,,-21.0,0.0,0.912906085244348,143910.0,507777.75,27619.5,-1103,43.119291607391126,0.0,1977676.92,1,841621.5,-585000.0,0.0,2,571500.0,-14.266666666666667,546124.68,1576.0,,,0.3333333333333333,1392676.9200000002,29.0,1,-417.0,0,0,2.0,,1425.5,-250.0,-400.5,,,,,,30.0,,,,,,,,-12093.0,5.586206896551724,-837.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,30205.35,-712.0,0.0060079999999999,0,,,-510.0,162.0,1.4868721243927974,,,,-1.0,38875.32,28265.9625,1468719.0,534375.0,0.9380863039399624,0.8732099196646874,0.0,,-54.0,1425.5,15.333333333333334,0.0,,507777.75,900000.0,562500.0,1015555.5,1143000.0,571500.0,1282500.0,1.0,,90.0,0.0,-230.0,,1275.0,-400.5,38875.32,1015555.5
282,259507,400321,0.0,0.4448853643767317,0.4241303111942548,,1.926315789473684,0.1723148836715181,21438.0,-1622.0,0.0680571428571428,,8.0,0.1191,13.75,-9413,-625.0,34.0,315000.0,315000.0,13.0,-6.0,14.0,0.9331799900797249,27297.0,0.0,16018.515,-2014,74.0,0.0,1579107.15,0,,516043.575,,2,,-24.0,135000.0,,0.875,8.333333333333334,0.7777777777777778,2095150.725,95.0,1,-419.7368421052632,0,1,0.0,0.0,-260.0,-625.0,-820.5,110000.0,990000.0,156359.52,2602999061.7274127,2766269154.153938,32.0,30.0,103.0,18510.435,180000.0,-1016.0,76440.5,,-39875.0,4.28421052631579,-1466.0,0.0,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.0,0.0,32195.07,-269.0,0.010032,0,0.0522,0.9752,-603.3333333333334,407.0,0.7789473684210526,0.0551,0.0525,0.0,-9.0,39954.51,25907.50125,481495.5,267575.0625,1.0,0.7893792608539648,0.0,0.6733,,,8.25,0.0,0.0619,,,126775.125,0.0,348471.945,174235.9725,247500.0,0.0,18510.435,32.0,1.0,-267.0,,,,28757.655,
283,259508,400322,0.0,0.7659418465573512,0.3312508645909018,,0.0,0.483162100456621,33588.0,-6772.0,0.0544590936617611,-182.0,10.0,0.3732,10.0,-14016,,12.0,616756.5,490500.0,,-1754.0,0.0,1.0133149678604223,24502.5,18355.5,3342.15,-4159,10.0,0.0,33437.475,1,18355.5,0.0,0.0,1,37296.0,-62.5,3358.125,91.0,,,1.0,33437.475,10.0,1,-1902.7,0,1,0.0,,91.0,-182.0,-182.0,,,,,,18.0,,,,,,,,-19027.0,13.7,-2063.0,0.0,0.0,0.0,0.5,0.0,0.0,,,0.0116569999999999,1,0.08,0.9831,-1122.5,137.0,1.0,,0.0,0.0,-57.0,3342.15,3342.15,37296.0,31225.5,1.0266299357208448,1.0,0.0,,-29.0,91.0,10.0,0.0,0.1021,18355.5,37296.0,25155.0,18355.5,37296.0,37296.0,25155.0,1.0,0.0,10.0,0.0,-2063.0,0.0,91.0,-182.0,3342.15,18355.5
284,259509,400323,0.0,0.6874452794611469,0.746300213050371,0.3079475689376678,0.0,0.0192663949610967,24363.0,-156.0,0.10828,-1208.0,8.0,0.1546857142857143,7.6,-8097,,26.0,225000.0,225000.0,,-213.0,0.0,1.1068405374504997,87930.0,0.0,18745.23,-664,22.0,0.0,391454.28,0,0.0,0.0,0.0,2,0.0,-18.346153846153847,51158.745,,,,0.6,391454.28,22.0,1,-534.7272727272727,0,1,0.0,,,-1208.0,-1208.0,,,,,,38.0,,,,,,,,-11764.0,11.090909090909092,-1100.0,0.0,0.4,0.0,0.0,0.0,0.0,19523.925,-648.0,0.026392,0,,,-799.8,244.0,1.0,,,,-7.0,28222.47,20796.417,166090.5,133131.6,1.2075205941354732,0.933268308542632,0.0,,-1196.0,,17.0,0.0,,0.0,0.0,127780.5,0.0,0.0,0.0,155007.0,1.0,,24.0,0.0,-503.0,,,-1208.0,28222.47,0.0
285,259510,400324,1.0,0.5951173311011063,0.3523399726917038,,0.0,0.1928896047862854,22995.0,-3353.0,0.046877293409658,,0.0,0.131025641025641,0.0,-17383,-574.0,,490536.0,405000.0,20.0,-7.0,,1.0,45000.0,,2250.0,-939,13.0,0.0,137615.715,0,,0.0,,2,,,36000.0,,2.0,7.2,0.5,137615.715,13.0,1,-53.38461538461539,0,0,0.0,25756.065,-222.0,-574.0,-574.0,45000.0,225000.0,93965.715,64908947.76453005,72939073.8668175,15.0,15.0,40.2,,45585.0,-574.0,,,-694.0,3.615384615384616,-158.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0.0060079999999999,0,0.0209,0.9866,-158.0,47.0,1.0,,,,,2250.0,2250.0,45000.0,45000.0,1.0,1.0,0.0,,,,10.0,0.0,0.0278,,,45000.0,0.0,45585.0,45585.0,45000.0,0.0,,0.0,1.0,-158.0,,,,2250.0,
286,259511,400325,0.0,0.0746149083030916,0.6512602186973006,,0.0,,14625.0,,0.05,,12.0,0.1354166666666666,12.0,-21826,-393.0,14.0,292500.0,292500.0,,-410.0,0.0,0.90446783625731,96187.5,0.0,9945.81,-4692,12.0,0.0,119323.62,0,,0.0,,3,,-18.5,9945.81,,,,0.5,119323.62,12.0,0,-572.1666666666666,0,1,0.0,,-27.0,-393.0,-393.0,,,,,,23.0,,,,80172.0,-393.0,,,-6866.0,17.166666666666668,-751.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010556,0,,,-471.0,206.0,1.0,,,,-12.0,9945.81,9945.81,96187.5,86998.5,0.90446783625731,0.90446783625731,0.0,,,,16.0,0.0,,,,86998.5,0.0,80172.0,80172.0,86998.5,0.0,,12.0,1.0,-751.0,,,,9945.81,
287,259512,400326,0.0,0.1971197426711684,0.8050196619153701,,0.6607142857142857,0.02446457292813,6750.0,-289.0,0.05,-1530.0,9.5,0.075,9.5,-11813,-2485.0,55.0,135000.0,135000.0,,-177.0,0.0,0.9369526725277096,33007.5,4786641.81,10630.9125,-2530,49.0,0.0,497991.15,1,9573283.62,89327.16,0.0,2,12156975.0,-51.0,13417.2,3965.0,,,0.25,587318.31,56.0,0,-1398.303571428571,0,1,0.0,,824.5,-1530.0,-2007.5,,,,,,36.0,,,,54675.0,-2485.0,,,-78305.0,6.696428571428571,-2267.0,0.0,0.0,0.0,0.75,0.0,0.0,,,0.025164,0,0.0304,0.9712,-1656.75,375.0,0.875,0.0542,0.0373,0.0,-5.0,13398.975,10630.9125,169132.5,74282.625,1.0586865712524824,0.7981907675934549,0.5,0.621,-11.0,3965.0,12.5,0.0,0.0608,9573283.62,12156975.0,74282.625,9573283.62,12211650.0,6105825.0,135000.0,0.5,0.0,38.0,0.5,-723.0,0.0,3965.0,-1530.0,13398.975,9573283.62
288,259513,400327,0.0,0.5037903695705864,0.4614823912998385,,9.166666666666666,0.1959164089988271,11074.5,-3675.0,0.04922,-980.0,8.0,0.09844,8.0,-18758,-498.0,9.0,225000.0,225000.0,19.0,-2531.0,0.0,0.9380782918149466,18967.5,91955.25,3008.25,-2286,8.0,0.0,24064.425,1,692955.0,12033.0,0.0,2,794250.0,-87.0,3008.25,825.0,,,0.5,36097.425,12.0,1,-2615.75,0,1,0.0,,-485.375,-498.0,-1153.0,,,,,,4.0,,,0.0,315000.0,-1912.0,274119.2,,-31389.0,0.9166666666666666,-2770.0,0.0,0.0,0.0,0.5,0.0,0.0,,,0.018801,0,0.1152,0.998,-1429.0,11.0,0.6666666666666666,0.1056,0.1039,0.0,-83.0,3008.25,3008.25,18967.5,17793.0,0.9380782918149466,0.9380782918149466,0.0,0.9739,-81.5,476.0,15.0,0.0,0.1186,367821.0,1543500.0,17793.0,735642.0,2536749.0,317093.625,17793.0,0.25,0.0,8.0,0.75,-2770.0,,127.0,-991.0,3008.25,735642.0
289,259514,400328,0.0,0.6538744155597626,0.511891801533151,,0.0,0.1202520718232044,13914.0,-1393.0,0.0515333333333333,-396.0,10.0,0.12368,10.0,-11584,-673.0,11.0,270000.0,270000.0,7.0,-669.0,0.0,1.0,66825.0,505723.5,7684.875,-3687,10.0,0.0,76800.645,1,1011447.0,0.0,0.0,2,2916000.0,-26.0,7684.875,3256.0,,,0.0,76800.645,10.0,1,-805.3,0,1,0.0,,1383.5,-396.0,-534.5,,,,,,25.0,,,,62820.0,-673.0,,-9.0,-8053.0,22.3,-955.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009549,1,,,-955.0,223.0,1.0,,,,-21.0,7684.875,7684.875,66825.0,66825.0,1.0,1.0,0.5,,-134.0,3256.0,13.0,0.0,,1011447.0,2916000.0,66825.0,1011447.0,2978820.0,1489410.0,66825.0,0.5,,10.0,0.5,-955.0,,3256.0,-396.0,7684.875,1011447.0
290,259515,400329,0.0,0.6301996922232527,0.2721336844147212,,0.416243654822335,0.0437661161056519,31477.5,-628.0,0.0614302400126461,-179.0,21.0,0.1271818181818181,27.0,-14349,-916.0,35.0,512410.5,418500.0,,-32.0,0.0,0.800057613628448,142195.5,125264.015,10765.53,-4424,231.66335113892688,0.0,837505.98,0,645489.0,-33107.76,5135.608125,2,161061.1875,-26.17142857142857,68265.0,30935.0,0.4166666666666667,0.4166666666666667,0.8,804398.22,197.0,1,-1211.8984771573605,0,0,0.0,0.0,7520.375,-179.0,-639.3333333333334,67500.0,6480000.0,71640.0,274350419.3212777,298020627.95514244,30.0,5.0,0.9192982456140356,0.0,67500.0,-916.0,,0.0,-238744.0,5.822335025380711,-882.0,0.0,0.2,0.0,0.1,0.0,0.0,18625.59,-636.0,0.025164,0,,,-332.4,1147.0,1.175956097151913,,,,-1.0,28041.66,17049.5775,499495.5,229500.0,0.9099181073703366,0.7080088292865769,0.0,,-16.875,8658.714285714286,12.0,0.0,,140922.016875,670500.0,117000.0,1127376.135,1355989.5,150665.5,121500.0,0.8888888888888888,0.0,42.0,0.1111111111111111,-332.0,0.0,97.0,-604.75,11401.245,1127376.135
291,259516,400330,0.0,0.4590103602263639,,,0.7549019607843137,,29862.0,,0.04424,,12.0,0.2794105263157895,12.0,-21949,,103.0,675000.0,675000.0,,-182.0,0.0,0.9434097124993142,35532.0,,12151.850625,-4656,90.0,,1311395.715,1,,79256.87999999999,,2,,-47.728155339805824,91225.62,,,,0.8461538461538461,1390652.595,102.0,0,-1367.9607843137255,0,1,0.0,,,,,,,,,,49.0,,,,,,,,-139532.0,14.088235294117649,-2506.0,0.0,0.3076923076923077,0.0,0.2307692307692307,0.0,0.0,,-274.0,0.025164,0,,,-1022.9230769230768,1437.0,0.8823529411764706,,,,-6.0,31376.25,12151.850625,433066.5,124093.125,1.0,0.9098932133086224,,,,,9.625,,,,,124093.125,,,,405000.0,,,96.0,,-481.0,,,,31376.25,
292,259517,400333,0.0,0.6483206726865296,0.5442347412142162,0.4168360831401581,0.4722222222222222,0.1243119266055046,56263.5,-1626.0,0.1130879160636758,,4.5,0.312575,4.5,-13080,-854.0,21.0,497520.0,450000.0,6.0,-41.0,0.0,1.05943607505314,19660.5,0.0,7759.22625,-3048,33.0,0.0,207296.325,1,,36056.745,,2,,-12.047619047619047,13387.14,,0.5,0.4444444444444444,0.7142857142857143,243353.07,36.0,1,-270.3888888888889,0,0,0.0,0.0,-673.0,-854.0,-854.0,180000.0,1620000.0,9450.0,3199269518.555568,3387438012.7584567,35.0,4.0,1.777777777777778,,69745.5,-854.0,,,-9734.0,7.416666666666667,-642.0,0.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.0,0.0,,-314.0,0.035792,0,,,-363.1428571428572,267.0,0.9166666666666666,,,,-2.0,13387.14,7759.22625,180000.0,73019.25,1.2050020500205003,0.9411881188118812,0.0,,,,12.25,0.0,,,,73019.25,0.0,69745.5,69745.5,180000.0,0.0,,18.0,1.0,-226.0,,,,13387.14,
293,259518,400334,0.0,0.5124091877701863,0.0764735191854844,0.3126732499561074,3.409090909090909,0.2152540890404968,19111.5,-2461.0,0.0608452722063037,-132.0,8.0,0.08494,6.0,-11433,-579.0,21.0,314100.0,225000.0,,-28.0,0.0,0.9642292226632344,32890.5,89394.46500000001,11124.555,-4001,21.0,0.0,290973.42,1,399227.715,3654.135,21818.6775,2,180105.876,-41.85714285714285,27469.53,1374.0,,0.0,0.3333333333333333,294627.555,22.0,1,-1298.9545454545455,0,0,1.0,0.0,38.0,-132.0,-1149.5555555555557,90000.0,630000.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,476730.0,-2335.0,557268.6666666666,-15.0,-28577.0,3.909090909090909,-2309.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,2250.0,-297.0,0.008019,0,0.1,0.9881,-612.3333333333334,86.0,0.9545454545454546,0.0551,0.0749,0.0,-1.0,27469.53,8905.91625,281970.0,90438.75,1.011082227390888,0.8458346632620491,0.0,0.8432,-24.4,1047.0,14.0,0.0,0.0619,160910.037,450000.0,105585.0,804550.185,1681338.78,186815.42,238500.0,0.5555555555555556,0.0,24.0,0.4444444444444444,-237.0,0.0,674.0,-802.0,27469.53,804550.185
294,259519,400335,0.0,0.1743689738081638,0.3572932680336494,0.8218922012804833,1.75,0.1109434561626429,44644.5,-1397.0,0.0355336676217765,-26.0,26.33333333333333,0.2156739130434782,34.75,-12592,-530.0,36.0,1256400.0,900000.0,,-320.0,0.0,1.0172213429745585,30622.5,80291.5,19005.465,-1598,34.0,0.0,1904017.095,1,391747.5,19096.65,0.0,2,208102.5,-45.833333333333336,1179235.935,31078.0,,,0.3333333333333333,1923113.745,36.0,1,-1457.1944444444443,0,1,0.0,,3329.4444444444443,-26.0,-610.1111111111111,,,,,,12.0,,,,297000.0,-1232.0,93033.7,,-52459.0,4.888888888888889,-2590.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,42646.05,-166.0,0.0196889999999999,0,,,-860.1666666666666,176.0,0.9444444444444444,,,,-10.0,42646.05,24915.61125,1546020.0,671883.75,1.210139603232917,0.8732099196646874,0.0,,-19.5,8319.0,13.0,0.0,,180655.875,468000.0,445845.0,722623.5,1475653.5,163961.5,1170000.0,0.4444444444444444,,79.0,0.5555555555555556,-761.0,,339.0,-103.75,39178.215,722623.5
295,259520,400336,0.0,0.6657664181151031,0.5388627065779676,,0.0,0.239796178343949,29506.5,-4706.0,0.0331966383151073,-2715.0,10.0,0.26228,10.0,-19625,-514.0,26.0,888840.0,675000.0,5.0,-1134.0,0.0,1.1100531246253658,31108.5,0.0,11086.995,-3176,23.0,0.0,331695.27,1,0.0,0.0,0.0,2,225000.0,-57.88461538461539,24099.975,-1603.0,,,0.0,331695.27,23.0,1,-1753.7391304347825,0,1,0.0,,-1173.6666666666667,-514.0,-2023.3333333333333,,,,,,41.0,,,0.0,56133.0,-2841.0,2707464.5,,-40336.0,16.26086956521739,-2530.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,,0.035792,0,,,-2034.3333333333333,374.0,1.0,,,,-36.0,19235.475,11086.995,169924.5,90709.5,1.29963585919889,1.0111384348329235,0.0,,-675.0,-1603.0,13.0,0.0,,0.0,225000.0,90709.5,0.0,281133.0,93711.0,173218.5,0.3333333333333333,0.0,30.0,0.6666666666666666,-1480.0,0.0,-1603.0,-2715.0,19235.475,0.0
296,259521,400337,0.0,0.5025986355432606,0.6413682574954046,,1.2027027027027026,0.1724558196221816,16051.5,-3396.0,0.0514674054194442,-201.0,12.0,0.17835,12.0,-19692,-2022.0,37.0,311877.0,252000.0,,-12.0,15.0,0.9618957922516213,38250.0,21840.75,4713.36,-3217,61.0,0.0,296595.09,1,78399.0,104210.1,0.0,2,123976.5,-24.054054054054053,8035.245,894.0,0.3,3.6666666666666665,0.5,400805.19,74.0,1,-544.1081081081081,0,1,1.0,0.0,-477.4,-201.0,-1192.6,135000.0,1620000.0,6460.2,1641557857.965729,1665136805.0874183,46.0,9.0,10.06060606060606,,41175.0,-2027.0,12.5,0.0,-40264.0,10.37837837837838,-1333.0,0.0,0.0,0.25,0.0,0.0,0.0,,,0.018634,0,0.0195,0.9851,-618.0,768.0,0.8243243243243243,,0.0169,0.0,-2.0,8035.245,4713.36,152896.5,72889.5,1.0,0.8856873767548635,0.0,,-77.0,434.3333333333333,12.333333333333334,0.0,0.0186,29121.0,247275.0,72889.5,87363.0,454279.5,90855.9,135418.5,0.6,,36.0,0.4,-369.0,,17.0,-638.0,8035.245,87363.0
